id_cpte,default
51487688,0
51498902,0
51538727,0
51552533,0
51560261,0
51572687,0
51614070,0
51643104,0
51647659,0
51664438,0
51724285,0
51725812,0
51735819,0
51748251,0
51774933,0
51814792,0
51817116,0
51833821,0
51843774,0
51856663,1
51864889,0
51872992,0
51875451,0
51878854,0
51884070,0
51895042,0
51895963,1
51901429,0
51927782,0
51942992,0
51963748,0
51985818,0
51988903,0
52016848,0
52021500,0
52038671,0
52052397,0
52108186,0
52124246,0
52128818,0
52154009,0
52163529,0
52164555,0
52171969,1
52180965,0
52195622,0
52223553,0
52230779,0
52247298,0
52252570,0
52268847,0
52270651,0
52285155,1
52294363,1
52308291,0
52318836,0
52334144,0
52337059,0
52338784,0
52362852,0
52427673,1
52432207,0
52465375,0
52467400,1
52487964,0
52533265,0
52539658,0
52546896,0
52551939,0
52590365,0
52632493,0
52654848,0
52693772,0
52704417,0
52711362,1
52713844,1
52728930,0
52751137,0
52807209,0
52818979,1
52844931,0
52887630,1
52915719,0
52918197,0
52920203,1
52920482,0
52959712,0
52986979,0
53004082,0
53022588,0
53025414,0
53030387,1
53041557,0
53046721,0
53054428,0
53060235,1
53104046,0
53106121,0
53142960,0
53150360,0
53182388,0
53187174,1
53210164,0
53220790,0
53226618,0
53233866,0
53267005,1
53270984,0
53324956,0
53347441,1
53420538,0
53456506,0
53469193,0
53496127,0
53498270,0
53500246,0
53532724,0
53534105,0
53543301,0
53576335,0
53581715,0
53598146,0
53600109,0
53615144,0
53633857,0
53634052,0
53671196,0
53744082,0
53767310,0
53767431,0
53768883,0
53840713,0
53865896,0
53870729,0
53871480,0
53871501,0
53876052,0
53902034,0
53903047,0
53939059,0
53966407,0
53983169,0
54020236,0
54039350,0
54050977,0
54060106,0
54075206,0
54102818,0
54135312,0
54159798,0
54170100,0
54178920,0
54183771,0
54198385,0
54204552,0
54213419,0
54222740,0
54237847,0
54239540,0
54242677,0
54251939,0
54254824,0
54260975,0
54277873,0
54291057,0
54301346,1
54317229,0
54318066,0
54323687,0
54339216,0
54342445,0
54378661,0
54382764,0
54415271,0
54422497,0
54472534,0
54547823,0
54564944,1
54572877,0
54575195,0
54587970,0
54638943,0
54651422,0
54670859,0
54671473,0
54698115,0
54715165,0
54717962,0
54725127,0
54788445,0
54788769,0
54788820,0
54792716,0
54853764,0
54900499,0
54934297,0
54943645,0
54952605,1
54952697,0
54967647,0
55033313,0
55049874,1
55060258,0
55067717,1
55111481,0
55175651,0
55183007,0
55220894,0
55231907,0
55263565,0
55295382,0
55314407,0
55317106,0
55326457,0
55330877,0
55332211,0
55334976,0
55340940,0
55352980,0
55383033,0
55421143,0
55481862,0
55486042,1
55487707,0
55498726,0
55499325,0
55508026,0
55510702,0
55531429,0
55553516,0
55577532,0
55581959,0
55596840,0
55640098,0
55646284,0
55648803,0
55688123,0
55718584,1
55727321,0
55801242,0
55806700,0
55814783,0
55833426,0
55876330,0
55903621,0
55950133,0
55956813,0
55957684,0
55960982,0
55964982,0
55965186,1
56040585,0
56068657,0
56130677,0
56163361,0
56163625,0
56171025,0
56194467,0
56208169,0
56217082,1
56235210,0
56246867,0
56255167,0
56256199,1
56256866,0
56260956,0
56274116,0
56305209,0
56324480,0
56348875,0
56355950,0
56359285,0
56362626,0
56379920,0
56397701,0
56410819,0
56418458,0
56429088,0
56475613,0
56529513,0
56564237,0
56567993,1
56577231,0
56593871,0
56633839,0
56634696,0
56657132,0
56704684,0
56716783,0
56724927,0
56753255,0
56828362,0
56834048,1
56866469,0
56876284,0
56882507,0
56911080,0
56915240,0
56936565,0
56936670,0
56938637,1
56966947,0
56973969,0
56976108,0
56990028,1
56991184,1
57045876,1
57111840,0
57134050,0
57136416,0
57144079,1
57155809,0
57156936,0
57179699,0
57194839,0
57218957,1
57225056,0
57279912,0
57281347,0
57289585,0
57304125,0
57306866,0
57317773,0
57359462,0
57375830,0
57387682,0
57387836,0
57388599,0
57419006,1
57431567,0
57445668,0
57459909,0
57490067,0
57522026,0
57533611,0
57558208,0
57667764,0
57672624,0
57676142,1
57692926,1
57693883,0
57696578,0
57698011,0
57704018,0
57705313,0
57718720,0
57728796,0
57760894,0
57779763,0
57792287,0
57795299,0
57799571,1
57804526,0
57821395,0
57826542,0
57849033,0
57857875,0
57858072,0
57886111,0
57914670,0
57919768,0
57925394,0
57953970,0
57956596,0
57966575,0
57989074,0
58012131,0
58018651,0
58022918,0
58024792,0
58055085,0
58095082,0
58105879,0
58159497,1
58174767,0
58191099,0
58191497,0
58263676,0
58270859,0
58331978,0
58349379,0
58362249,0
58380485,0
58397652,1
58412697,0
58412730,0
58415730,0
58432388,0
58434786,0
58452513,0
58458206,0
58458848,0
58480790,0
58503774,0
58512359,0
58515554,0
58543977,0
58555242,1
58564586,0
58646599,0
58671620,0
58674269,0
58717524,0
58751096,0
58752463,0
58769051,0
58800820,0
58839703,0
58847890,1
58864960,0
58877508,1
58880782,1
58918873,0
58925938,0
58935503,0
58967769,0
58967927,0
58984822,0
58994892,0
59011966,0
59020793,0
59028067,0
59033230,1
59061166,0
59080907,1
59090336,0
59100827,0
59178451,0
59199712,0
59205083,0
59229459,0
59264230,0
59286204,0
59312799,0
59314382,0
59316914,0
59351723,0
59354420,1
59369664,0
59373207,0
59383369,1
59395690,0
59399482,0
59425000,0
59444714,0
59462323,0
59507598,1
59511606,1
59517038,0
59522415,0
59534960,0
59563864,0
59571703,1
59610417,0
59618632,0
59623210,0
59640537,0
59655260,0
59660376,0
59698598,0
59706926,0
59708935,0
59714126,0
59721038,0
59729914,0
59754603,0
59759935,0
59774600,0
59775868,0
59789741,0
59809996,0
59828572,0
59874114,0
59880736,0
59920622,1
59949184,0
60011333,0
60013905,0
60051902,0
60052114,0
60055746,1
60080754,0
60102996,0
60107189,0
60251284,0
60261314,0
60261332,0
60262639,0
60275560,1
60299766,0
60352374,0
60451820,0
60455481,0
60478514,0
60507607,0
60520621,0
60521655,1
60566411,0
60572558,0
60578432,0
60594800,0
60595997,0
60619731,0
60629823,0
60646453,0
60651022,0
60666822,0
60682212,0
60682293,0
60687184,0
60690382,0
60691951,0
60700043,0
60705884,0
60708624,0
60730596,0
60740353,1
60745859,0
60765954,0
60768675,1
60782423,0
60814352,0
60840982,0
60846309,0
60927643,0
60929503,1
60947755,0
60962411,0
60984349,0
60996599,1
61021389,0
61028062,0
61043807,0
61051028,0
61077299,0
61084638,0
61088841,0
61095842,0
61096923,0
61147938,0
61154474,0
61156613,0
61165720,1
61180363,0
61191899,0
61201453,0
61214499,1
61233383,1
61258319,0
61262851,0
61267781,0
61322929,0
61400345,1
61425274,0
61426908,0
61435464,0
61474257,0
61476971,1
61478356,0
61486294,0
61487973,0
61491992,0
61492497,1
61508392,1
61520197,0
61550148,0
61556266,0
61600722,0
61605625,0
61607230,0
61608279,0
61651583,1
61693300,0
61705153,1
61723807,0
61725768,0
61729895,0
61733762,0
61759750,0
61773212,0
61783054,0
61801912,0
61820424,0
61827759,0
61830510,0
61846429,0
61855566,0
61867037,0
61963941,0
61965479,0
61979209,0
62018683,0
62021326,0
62035882,0
62056589,0
62058483,0
62063574,0
62065520,0
62067279,0
62091637,0
62176111,1
62190668,0
62194219,0
62195497,0
62203809,1
62212972,0
62219507,0
62242425,1
62255668,0
62279728,0
62290562,0
62293623,0
62331358,0
62333573,0
62409696,0
62417069,0
62423993,0
62461320,0
62468021,0
62469811,0
62480533,0
62519269,0
62521095,0
62526324,0
62545703,1
62546695,0
62558419,0
62558908,0
62560797,1
62618441,0
62667006,0
62674003,0
62686064,0
62689626,1
62696744,0
62705327,0
62711325,0
62712543,0
62720650,0
62732043,0
62747767,0
62765622,0
62765992,0
62788206,0
62792997,0
62844318,0
62845748,0
62866480,0
62869333,0
62873862,0
62894151,1
62894522,0
62926431,0
62949120,1
62949306,0
62952110,1
62953238,1
62980143,0
62992339,0
63029910,0
63031921,1
63047782,0
63079592,0
63103007,0
63154424,0
63164367,0
63177016,0
63208040,0
63230993,1
63239624,0
63258001,0
63264391,0
63272651,1
63273904,1
63279758,0
63312777,0
63340323,0
63358769,0
63387226,0
63447496,0
63455405,0
63489632,1
63496046,0
63502040,0
63511422,0
63580579,0
63629673,0
63641040,0
63650300,1
63658926,0
63662657,1
63696874,0
63753607,0
63765513,0
63780637,0
63794355,0
63803387,0
63820085,0
63822647,0
63851127,0
63885141,0
63890219,0
63911015,0
63918560,0
63935988,1
63938662,0
63942901,1
63945144,0
63945295,0
63990830,0
64022197,1
64137546,1
64144382,0
64148109,0
64150380,0
64152626,0
64182959,1
64199511,1
64233541,0
64282471,0
64300411,0
64317832,0
64392693,0
64405111,0
64406500,0
64462169,0
64526583,0
64537633,0
64573023,0
64578784,0
64586546,0
64588883,0
64596080,0
64609547,0
64626015,0
64633957,0
64640178,0
64662732,0
64700778,0
64731476,0
64780628,0
64834605,1
64860596,0
64879113,0
64879269,0
64885395,0
64887111,0
64896492,0
64896820,0
64899203,0
64910612,1
64912069,1
64943783,0
64954784,0
64957004,0
64989812,0
65000286,1
65028760,0
65039403,0
65065700,0
65071205,0
65076135,0
65079993,0
65106673,0
65113169,0
65116177,1
65118937,0
65195660,0
65207653,0
65216043,0
65225806,0
65262260,0
65272018,0
65284556,1
65285967,0
65287802,0
65309353,0
65343414,0
65372062,0
65372407,0
65378626,0
65478182,0
65479181,0
65487779,0
65519330,1
65541015,0
65570423,0
65591421,0
65592963,0
65651223,0
65714716,0
65726485,0
65784395,0
65821292,0
65824453,0
65826288,0
65837675,1
65847992,0
65876173,0
65890194,0
65898264,0
65931542,0
65934421,0
65941988,0
65949427,0
65967738,0
65988962,1
66001331,0
66005238,0
66046584,0
66054103,0
66054613,0
66111871,0
66126383,0
66127544,0
66155605,0
66161191,0
66167759,0
66197189,0
66221183,1
66251867,0
66259910,0
66259975,0
66283533,0
66284864,0
66341616,0
66368681,0
66374002,0
66377942,1
66385888,0
66386610,0
66391640,0
66405094,0
66408257,1
66412577,0
66432571,0
66438963,0
66441893,0
66446816,0
66459830,1
66508875,0
66513810,0
66521568,0
66537758,1
66550353,0
66559016,0
66579709,0
66606264,0
66637782,0
66639060,0
66653839,0
66655372,0
66680041,1
66691823,0
66692551,0
66692879,0
66706042,0
66712111,0
66771105,0
66780877,0
66782430,0
66796538,0
66806135,0
66807938,1
66815022,0
66839427,0
66839939,0
66854190,0
66878432,0
66902744,0
66929747,0
66933413,0
66947216,0
66956456,0
66973985,0
66994256,0
67012357,0
67019902,0
67084606,0
67085779,0
67097954,0
67110702,0
67113156,0
67162018,1
67178323,0
67179343,0
67185780,0
67197114,0
67220870,0
67249148,0
67253200,0
67257577,0
67266577,0
67279512,0
67293022,0
67320556,1
67382134,0
67415756,0
67443753,0
67479122,0
67483188,0
67484313,0
67494856,1
67499533,0
67541090,0
67607515,0
67627983,1
67639701,0
67640867,1
67653454,0
67653838,0
67679225,0
67721902,1
67745337,0
67762997,0
67767993,0
67774174,0
67775812,0
67786245,0
67789341,0
67791832,0
67809277,1
67811037,0
67820987,0
67824109,0
67832424,1
67867720,0
67871912,0
67875141,0
67895673,0
67912143,0
67915455,1
67931664,0
67983418,0
68005308,1
68022468,1
68046964,0
68095940,0
68100953,0
68118072,0
68119076,0
68119162,0
68135865,0
68145665,0
68160400,0
68170271,0
68170978,0
68178855,0
68213586,0
68241474,0
68245915,0
68263707,0
68271835,0
68339067,0
68367692,0
68368307,0
68375319,0
68379319,0
68382814,1
68395411,0
68402810,0
68417127,0
68430020,0
68456520,1
68472291,0
68479075,0
68502270,0
68502295,0
68595017,0
68618118,0
68634969,0
68696496,0
68705404,0
68711935,0
68712033,0
68715122,0
68735940,0
68744599,0
68763231,0
68763273,0
68779920,1
68788926,0
68829707,0
68831056,0
68836398,0
68837025,0
68843429,0
68844508,0
68871895,0
68886141,0
68898977,1
68901988,0
68908346,0
68914136,0
68917319,0
68930784,0
68946384,0
68957936,0
68975829,1
68982285,0
68989063,0
68998986,0
69003332,0
69030805,0
69072596,0
69087031,0
69091708,0
69097120,0
69113105,1
69116545,0
69156742,0
69158271,0
69160254,0
69164900,0
69173213,0
69177242,0
69184045,0
69188353,1
69194581,0
69210069,1
69212614,0
69217078,0
69233083,0
69262241,0
69282750,0
69311320,0
69338629,0
69379901,0
69384424,0
69407766,0
69410008,0
69414500,0
69422866,0
69423386,0
69424230,0
69427534,0
69431075,0
69435006,0
69482934,0
69486156,0
69486905,0
69500843,0
69519302,0
69525670,0
69545953,0
69576116,0
69591217,0
69608881,0
69628241,0
69632664,0
69682401,0
69723266,0
69743508,0
69750641,0
69774047,0
69774726,0
69818896,0
69819356,0
69819562,0
69851189,0
69852553,0
69853659,0
69855054,0
69866997,0
69880084,0
69897067,0
69919045,0
69931619,0
69960249,1
69983374,0
69985046,0
70009722,0
70011414,0
70022496,0
70050019,0
70053002,0
70071751,0
70094131,0
70111962,0
70131624,0
70132216,0
70149537,0
70177523,0
70181094,0
70221870,0
70223302,0
70245842,0
70255118,1
70255702,0
70259489,0
70266188,0
70269194,0
70276817,0
70293040,1
70305255,0
70393206,0
70403504,1
70443868,1
70450770,0
70453144,0
70481454,0
70496045,0
70536205,0
70611824,0
70627537,0
70649750,0
70676031,0
70679098,0
70691249,0
70706044,0
70711092,0
70734433,0
70738943,0
70771161,0
70785760,0
70804500,0
70807588,0
70815225,0
70836864,0
70842808,0
70844807,0
70868631,0
70876633,0
70887511,0
70903766,0
70955550,0
70965439,1
70976390,1
70999128,0
71000804,0
71003537,0
71011779,0
71028711,0
71052649,0
71056612,0
71075769,0
71097371,0
71124809,0
71129621,0
71132128,1
71132573,0
71148297,0
71156963,0
71172845,0
71182569,0
71219986,0
71223043,0
71255275,0
71295159,0
71295573,0
71297465,0
71304809,0
71305734,0
71309434,0
71310581,0
71359945,0
71388399,0
71424379,0
71438104,0
71438653,1
71442043,0
71472576,0
71478073,0
71479458,0
71484050,0
71494474,1
71515001,0
71549602,0
71583280,0
71585434,1
71594251,0
71602958,0
71610656,1
71646882,0
71652747,1
71693785,1
71722178,0
71725713,0
71729380,0
71740249,0
71760164,0
71800865,0
71809750,0
71897508,0
71967553,1
71992767,1
72020832,0
72068764,0
72074537,0
72094771,0
72124602,0
72150216,0
72170469,0
72173017,0
72198033,0
72210496,0
72257092,0
72272061,0
72280861,0
72305748,0
72306089,0
72349623,0
72350037,0
72351534,0
72395914,0
72416529,0
72417930,0
72465852,0
72475606,0
72491738,0
72520867,0
72542308,0
72578729,0
72581676,0
72617223,0
72638988,0
72665850,0
72672059,0
72709824,0
72767731,0
72811648,1
72835841,0
72839418,0
72841721,0
72849521,0
72849824,0
72861788,0
72899637,0
72964603,1
72966581,0
72971019,0
72980464,0
72981855,0
73024899,0
73048124,0
73122037,0
73141435,1
73190502,0
73216986,1
73244147,0
73249115,0
73275482,1
73286409,1
73298263,0
73361863,0
73362946,0
73371518,0
73422581,0
73476198,0
73485330,0
73485837,0
73521226,0
73535744,0
73591077,0
73597202,0
73608978,0
73617964,0
73650512,0
73660883,0
73663449,1
73671098,1
73678342,0
73683144,0
73713083,0
73726134,0
73790756,0
73806773,0
73816808,0
73849150,0
73872256,0
73872381,1
73934004,0
73934242,0
73937380,1
73978536,0
74078757,0
74080223,0
74087053,0
74167347,0
74170131,0
74200843,0
74219918,0
74229504,0
74244561,0
74259454,0
74259657,0
74280544,0
74302032,0
74308671,0
74318186,0
74325055,0
74346272,0
74350662,0
74373668,0
74377151,0
74400961,0
74415734,1
74416472,0
74422340,0
74434006,0
74472760,0
74477184,1
74487713,0
74493125,0
74511726,0
74535219,0
74547573,0
74557021,0
74561264,0
74586179,0
74601577,0
74622150,0
74670452,0
74672877,1
74706250,0
74724974,0
74739087,0
74782533,0
74788970,0
74818932,1
74823515,0
74834871,0
74841280,0
74859965,1
74869129,0
74882109,0
74885433,0
74888128,0
74900467,0
74902336,0
74908236,0
74922595,0
74935567,0
74941028,0
74993908,0
75018500,0
75030693,0
75062489,0
75083548,0
75094329,0
75112022,0
75135775,1
75152631,0
75184144,1
75232682,0
75239101,1
75247895,1
75265299,0
75280625,0
75291508,1
75294753,0
75320667,0
75331836,0
75332597,1
75436701,0
75513986,0
75557297,0
75565015,1
75577029,0
75626333,1
75642138,0
75654279,0
75702250,0
75725495,0
75732623,0
75745243,0
75758032,0
75771625,0
75782090,0
75804613,0
75840955,0
75872015,0
75884389,0
75884575,0
75928515,0
75928889,0
75932477,0
75966620,0
75969360,0
75981645,0
76015200,0
76031001,0
76071264,0
76078970,0
76135757,0
76143904,0
76148767,0
76149971,0
76157346,0
76175773,0
76180051,0
76197720,0
76224160,0
76227461,1
76255884,0
76276894,0
76290052,0
76293085,0
76296911,0
76309530,1
76319045,0
76323092,0
76342122,0
76370825,0
76373441,1
76396585,0
76425952,0
76483296,0
76484647,0
76485369,0
76535973,0
76552211,0
76572844,0
76585283,0
76609018,0
76627179,0
76631097,0
76637977,0
76653183,1
76695269,0
76724746,0
76726840,0
76729131,0
76744566,0
76745264,0
76784284,0
76798138,0
76824124,0
76878189,0
76894502,0
76894644,0
76951372,1
76960102,0
76985075,1
76994460,0
77000826,0
77022131,0
77027045,0
77120891,0
77138278,1
77158624,0
77189596,0
77217372,0
77225089,0
77244199,0
77250893,0
77264805,0
77294326,0
77310318,1
77342468,0
77345402,0
77373457,0
77382014,0
77387014,0
77390614,0
77392491,0
77401638,0
77406171,0
77414546,0
77433317,0
77467903,1
77478864,0
77493872,0
77504486,0
77527844,0
77534591,0
77562323,1
77623937,0
77638362,0
77640260,0
77659887,0
77692727,1
77731131,0
77733397,0
77764947,0
77769847,0
77890116,0
77915571,0
77919682,0
77929053,0
77946509,0
77962723,1
77965135,0
77988158,1
78004734,0
78016815,1
78041970,0
78056345,0
78059616,0
78060005,0
78060202,0
78074842,0
78074886,0
78086677,0
78115734,0
78120834,1
78135576,0
78142787,0
78143198,0
78146759,0
78151090,0
78189606,0
78191111,0
78214792,0
78231048,0
78245337,0
78249829,0
78290513,0
78338429,0
78343889,1
78397485,1
78442128,1
78509549,1
78516022,0
78524507,0
78531301,1
78534502,0
78543536,0
78588542,1
78601383,0
78609927,0
78632151,0
78651337,0
78687935,0
78696148,0
78699542,0
78699945,0
78715506,0
78735153,1
78769485,0
78771917,0
78784144,0
78838958,0
78840598,0
78882281,0
78891230,0
78910742,0
78920870,0
78926181,1
78928254,0
78929525,0
78945336,0
78946008,0
78968644,0
78972485,1
78972674,0
78973765,0
79014308,0
79019728,0
79020294,0
79027761,1
79033830,0
79050134,0
79067856,0
79078279,0
79080765,0
79091719,0
79094523,0
79097835,0
79100984,0
79129021,0
79151447,0
79154887,0
79185516,0
79257150,0
79266602,1
79292995,0
79336481,0
79340157,0
79343763,1
79386498,1
79394443,0
79406967,0
79411101,1
79417844,0
79434218,0
79460995,0
79475734,1
79503709,1
79507631,0
79508235,0
79509821,1
79525037,1
79535124,0
79545193,0
79547704,0
79548877,0
79560247,0
79618076,0
79656101,0
79656944,0
79663593,0
79673829,0
79686083,1
79693681,1
79700210,0
79718998,0
79721416,0
79731275,0
79743816,0
79753190,1
79768756,0
79772876,0
79781002,0
79829118,0
79829307,0
79856021,1
79863267,0
79898183,0
79944820,0
79949352,0
79986586,1
79991799,0
80000740,0
80003630,0
80018462,0
80030297,0
80036435,1
80036968,0
80078991,0
80097791,0
80126136,0
80149177,0
80156603,0
80219515,0
80227153,0
80228441,0
80257444,0
80260050,0
80273187,0
80288822,1
80323853,0
80350601,0
80357582,0
80404944,0
80442678,1
80457800,0
80479813,0
80481511,0
80486578,0
80503782,0
80520573,0
80528800,0
80532555,0
80550799,0
80554842,0
80577936,1
80593292,0
80608255,0
80621110,1
80634018,0
80639623,0
80641463,0
80643755,0
80648452,0
80652578,0
80657098,0
80709702,0
80767364,0
80773037,0
80774707,0
80777171,0
80788052,0
80799043,0
80813684,0
80825712,0
80846785,0
80898714,0
80912446,0
80918369,0
80985576,0
81019677,0
81024402,0
81033162,0
81044200,0
81052875,0
81058411,0
81059548,0
81069266,0
81079205,0
81103402,0
81107117,0
81108258,0
81116147,0
81122225,0
81124295,0
81229400,0
81263616,0
81309914,0
81320270,0
81328527,1
81344547,1
81356653,1
81361485,0
81362986,0
81375603,1
81395117,0
81406937,0
81425571,1
81430032,0
81438152,1
81456942,0
81458839,0
81466753,0
81467417,0
81470959,1
81515147,1
81532217,0
81532585,0
81533411,0
81557228,0
81559146,0
81570603,1
81571693,0
81585158,0
81586796,0
81607414,0
81632040,0
81646426,0
81648450,0
81663496,0
81681144,0
81714080,0
81714142,0
81748918,0
81793348,0
81794543,0
81814430,0
81823257,0
81827080,0
81919645,0
81924360,0
81936787,0
81940085,0
81958100,0
81978525,0
81988398,0
82061754,0
82064442,0
82074423,0
82081411,0
82161179,1
82167186,0
82184997,0
82192023,1
82212137,0
82224334,0
82252791,0
82264389,0
82267151,0
82267378,1
82269357,0
82311258,0
82320167,0
82322830,0
82324932,0
82326978,0
82327368,0
82341136,0
82381561,0
82422425,1
82428143,0
82441861,0
82511394,0
82530439,1
82544495,0
82572395,0
82576700,0
82612822,0
82616009,0
82643740,0
82667426,0
82682405,0
82682741,1
82703328,0
82706269,0
82716394,0
82719420,0
82757910,0
82793367,0
82818291,0
82824950,0
82837590,0
82850777,0
82859102,0
82888408,0
82891795,0
82892644,0
82895002,0
82923038,0
82955159,0
82959008,0
82960179,0
82973742,0
83011919,0
83013177,0
83013203,0
83014567,0
83024547,0
83046421,0
83048215,0
83051649,0
83068288,0
83068907,0
83071163,0
83079200,0
83094050,0
83143755,0
83151045,0
83153001,0
83160972,0
83178126,0
83189067,0
83209308,0
83236990,0
83259036,0
83268738,0
83289223,0
83300169,0
83307621,0
83312895,0
83368861,0
83378482,0
83430886,1
83431297,0
83445290,0
83485777,0
83527393,0
83532503,0
83572138,0
83587787,0
83622123,0
83642811,0
83653845,0
83722863,0
83743932,0
83797295,0
83818604,0
83864795,0
83869000,0
83889179,0
83896825,0
83899588,0
83920310,0
83922991,0
83931239,0
83951510,0
83976996,0
83990893,0
84025972,0
84065016,0
84078803,0
84111753,1
84120498,0
84144720,1
84171371,1
84197958,1
84200269,0
84209346,0
84245817,0
84275315,0
84290993,1
84313809,0
84330359,0
84333032,0
84351290,0
84352266,0
84393908,0
84421665,0
84423157,0
84425572,1
84434869,0
84465067,0
84502527,0
84510797,0
84514828,1
84565361,0
84578454,0
84623445,0
84625947,0
84642842,0
84734372,1
84755003,0
84780747,1
84791525,0
84825907,0
84831965,0
84861605,0
84866738,0
84893573,0
84905578,1
84940338,0
84971009,0
85034654,0
85093054,0
85127335,0
85130029,0
85187275,0
85229578,0
85237506,0
85238195,0
85251850,0
85259306,0
85286946,0
85407940,0
85445313,0
85454157,0
85467651,0
85470158,0
85487958,0
85489697,0
85509956,0
85527309,0
85588894,0
85631813,0
85647842,0
85659351,1
85673986,0
85679842,0
85680361,0
85699224,0
85731976,0
85733804,1
85738357,0
85740314,0
85765520,0
85781258,0
85791489,0
85797545,1
85806970,0
85808854,0
85858726,0
85859719,0
85865680,0
85868043,0
85894536,0
85936441,0
85939369,0
85943005,0
85968864,0
85986137,0
86041325,0
86043222,0
86048528,0
86065207,0
86090594,0
86093597,0
86097523,0
86139906,0
86142198,0
86142466,0
86146729,0
86146964,1
86150356,0
86155585,0
86166467,0
86197392,0
86222139,1
86244980,0
86272876,1
86284056,1
86298951,0
86318129,0
86320551,0
86330016,0
86343850,0
86345642,0
86359118,0
86363228,0
86382869,1
86400764,0
86431913,1
86440680,0
86495613,0
86500086,0
86508409,1
86513006,0
86522385,1
86552430,0
86556357,0
86597642,1
86602987,0
86615189,0
86625446,0
86639592,1
86649148,0
86655139,1
86677409,0
86686192,0
86693795,0
86697153,0
86697703,0
86702083,0
86787837,0
86802631,0
86817823,1
86858642,0
86872283,0
86885564,0
86902114,0
86902182,0
86911344,0
86928440,0
86946717,1
86954936,0
86955586,0
86972474,0
86974769,0
86986262,0
86991803,0
87018603,0
87018807,1
87021680,1
87037258,0
87076313,0
87103071,0
87121537,0
87139147,1
87139635,0
87139844,0
87144827,0
87144995,0
87154477,0
87161085,0
87164127,1
87176656,0
87185818,0
87205651,0
87215250,0
87264840,0
87268045,0
87321440,0
87327600,0
87338285,0
87357469,0
87362712,0
87366776,0
87374287,0
87407361,0
87409355,1
87415814,0
87426782,0
87452103,0
87466438,0
87473849,1
87496786,0
87518977,0
87525157,0
87615941,0
87616881,0
87636511,0
87637450,0
87661993,0
87665717,0
87668882,0
87691615,0
87701951,0
87723854,1
87756820,0
87777808,0
87804382,0
87805890,1
87834116,0
87848487,0
87870386,0
87871531,0
87884849,0
87902072,0
87903176,0
87903390,0
87905991,0
87920885,0
87983303,0
88036356,0
88038299,0
88051657,0
88052578,0
88071573,0
88079671,0
88090952,0
88119452,0
88137273,0
88184135,0
88216853,0
88238564,0
88240501,0
88244206,0
88252347,0
88254565,0
88257237,0
88275415,0
88289991,0
88308547,1
88316803,0
88330005,0
88332431,0
88342968,0
88363390,1
88382354,0
88404487,0
88415628,1
88422559,0
88443271,0
88451981,0
88458099,0
88499140,0
88518401,0
88520901,0
88523003,1
88573647,0
88583762,0
88588949,0
88630468,0
88645949,0
88651867,0
88662939,0
88676030,0
88692550,0
88697325,0
88721727,0
88749526,0
88752208,0
88756798,0
88854700,0
88880963,0
88920520,0
88935382,0
88942383,0
88944357,1
88969654,0
88969694,0
88972584,1
89034333,0
89043269,0
89059050,0
89071199,0
89074575,0
89118423,1
89119015,0
89131215,0
89136720,0
89142308,0
89142637,1
89178465,0
89189236,0
89200196,1
89207892,0
89213504,0
89239207,0
89257262,1
89268770,1
89272275,0
89295127,0
89296510,0
89333715,0
89341722,0
89359962,0
89365842,0
89374843,0
89376725,0
89384014,0
89386008,0
89402594,0
89402639,0
89412250,0
89423328,0
89452535,0
89459995,1
89473617,0
89474721,0
89475763,0
89532500,0
89589076,0
89600046,0
89641102,0
89653149,0
89670329,0
89720123,0
89722399,0
89725555,0
89733799,0
89744278,0
89763448,0
89802176,0
89803740,0
89810284,0
89810899,0
89814584,0
89824656,0
89857307,0
89859587,0
89861191,0
89897207,0
89912766,0
89921393,1
89925589,0
89940902,0
89944866,0
89949823,0
89977168,0
90035426,0
90046707,0
90059146,0
90061802,1
90071730,0
90076504,1
90092765,0
90115758,0
90118879,0
90145813,0
90156521,0
90160916,0
90166740,0
90170130,1
90199837,1
90217733,0
90233400,0
90239199,0
90243501,0
90244494,0
90283371,0
90309569,1
90321720,0
90340133,0
90340421,0
90363345,0
90386014,0
90392583,0
90419374,0
90424178,0
90435342,0
90446744,0
90504990,0
90520982,0
90601303,0
90616815,0
90627290,0
90627328,0
90663009,0
90673449,0
90683169,1
90692036,0
90712111,0
90734858,0
90773564,0
90790860,0
90826261,0
90832209,0
90840764,0
90856618,1
90884500,0
90888707,0
90895676,0
90956901,0
91002497,0
91017256,0
91072658,0
91164022,0
91168028,0
91168582,0
91175891,1
91192686,0
91214618,1
91294999,0
91304587,0
91335347,0
91337809,0
91341135,0
91356868,0
91356982,0
91365742,0
91371511,0
91435489,0
91449329,0
91472890,0
91473594,0
91508388,0
91528734,0
91552759,0
91574694,0
91588873,0
91609165,0
91612923,0
91621099,0
91634638,0
91635923,0
91642094,0
91648080,0
91662158,0
91674165,0
91707064,0
91711637,0
91734538,0
91762564,0
91781716,0
91806948,0
91811679,0
91816419,0
91835938,0
91843273,0
91851414,0
91861627,1
91884285,1
91884526,0
91914567,0
91933262,0
91936860,0
91939347,0
91958839,0
91970529,0
92009180,0
92037507,0
92099054,0
92109513,0
92111352,0
92118505,0
92119225,0
92128037,0
92147709,0
92150213,0
92152124,0
92152390,0
92155038,0
92156279,0
92175540,0
92204306,0
92223248,0
92241879,0
92246808,0
92288695,0
92289405,1
92289871,0
