ID_CPTE,PERIODID_MY,Default
38956252,2015-12-01,0
63460389,2014-12-01,0
17518669,2014-12-01,0
98334030,2015-12-01,0
43309759,2016-12-01,1
88822516,2014-12-01,0
74926093,2015-12-01,0
99263802,2016-12-01,1
55628034,2013-12-01,1
42445757,2014-12-01,1
72191399,2014-12-01,0
33564909,2013-12-01,1
59933451,2012-12-01,0
33338930,2015-12-01,0
53022360,2013-12-01,0
70823731,2014-12-01,0
46070998,2016-12-01,0
92483021,2016-12-01,0
55549681,2013-12-01,1
87928702,2014-12-01,0
63983437,2014-12-01,1
47276049,2014-12-01,0
72529029,2015-12-01,0
35184391,2015-12-01,1
89960430,2016-12-01,0
63462594,2016-12-01,0
36619824,2013-12-01,0
61889069,2014-12-01,0
91469436,2014-12-01,0
26207925,2012-12-01,1
61069966,2016-12-01,0
52649582,2016-12-01,0
43978139,2013-12-01,0
31265907,2016-12-01,1
46031308,2014-12-01,1
33711389,2016-12-01,0
73138935,2012-12-01,0
89296547,2013-12-01,0
92283329,2014-12-01,0
31291343,2016-12-01,0
70869464,2016-12-01,0
22540659,2016-12-01,0
51638537,2012-12-01,0
98977257,2015-12-01,1
78713480,2015-12-01,0
58847408,2014-12-01,0
97684201,2012-12-01,0
54036232,2012-12-01,1
22077228,2014-12-01,1
71152548,2014-12-01,0
45293906,2013-12-01,0
66585989,2016-12-01,0
24742087,2014-12-01,0
67115534,2014-12-01,0
35726306,2012-12-01,0
54760998,2014-12-01,0
67804116,2015-12-01,0
76252010,2016-12-01,0
88243695,2014-12-01,0
33166319,2015-12-01,0
37042830,2014-12-01,0
77749904,2014-12-01,1
82291927,2016-12-01,0
30867608,2013-12-01,0
24811548,2016-12-01,0
27182649,2014-12-01,0
92729800,2012-12-01,0
96905115,2013-12-01,0
37074317,2013-12-01,1
87101815,2013-12-01,0
56657122,2015-12-01,0
63129108,2014-12-01,1
63659907,2013-12-01,0
90148577,2015-12-01,0
95434832,2013-12-01,0
88740078,2015-12-01,0
88725439,2015-12-01,0
11048406,2015-12-01,0
78543892,2012-12-01,0
56920172,2015-12-01,1
78288709,2015-12-01,0
21198926,2014-12-01,1
57813554,2014-12-01,1
51020023,2016-12-01,1
35912674,2013-12-01,0
80401499,2013-12-01,0
21459989,2013-12-01,0
72953105,2013-12-01,1
95546460,2013-12-01,0
79518659,2015-12-01,0
44877228,2013-12-01,0
14462225,2016-12-01,0
77079794,2012-12-01,0
93281058,2015-12-01,0
24266778,2016-12-01,0
96624965,2014-12-01,0
43055986,2012-12-01,1
46431119,2012-12-01,1
50963086,2012-12-01,0
66108721,2015-12-01,0
72096931,2012-12-01,1
42198845,2014-12-01,1
42496877,2014-12-01,1
84776482,2012-12-01,0
16207588,2013-12-01,0
93529232,2015-12-01,0
13929570,2013-12-01,0
61298656,2014-12-01,0
84082363,2013-12-01,1
13445989,2013-12-01,1
89398148,2014-12-01,0
85847441,2013-12-01,0
46410454,2016-12-01,1
71100863,2013-12-01,0
83348264,2012-12-01,1
18485913,2012-12-01,1
29701739,2013-12-01,1
93169532,2016-12-01,0
64039088,2012-12-01,0
28714672,2012-12-01,1
54649994,2013-12-01,0
82549869,2014-12-01,0
92576809,2014-12-01,0
49379733,2014-12-01,0
90323018,2015-12-01,0
56290951,2012-12-01,0
29481624,2012-12-01,0
17128190,2012-12-01,0
87116449,2013-12-01,0
94775125,2015-12-01,0
58196199,2015-12-01,1
80957817,2015-12-01,0
72345532,2012-12-01,0
46605598,2015-12-01,1
17099455,2014-12-01,0
63677953,2016-12-01,0
55481001,2013-12-01,0
90662980,2014-12-01,1
54988834,2013-12-01,0
21218454,2016-12-01,1
17367628,2015-12-01,0
77089544,2014-12-01,1
48710414,2015-12-01,0
95771844,2013-12-01,0
96186834,2015-12-01,0
19060509,2015-12-01,0
30364251,2012-12-01,1
73703015,2016-12-01,1
24178402,2012-12-01,1
83650008,2012-12-01,1
73053799,2014-12-01,0
75078751,2016-12-01,0
58972395,2012-12-01,0
70067871,2016-12-01,0
69121348,2016-12-01,1
59450108,2016-12-01,0
42674622,2013-12-01,0
93233028,2016-12-01,1
59022919,2012-12-01,0
83747133,2012-12-01,0
72607792,2013-12-01,0
21303812,2016-12-01,0
84147312,2012-12-01,0
88585479,2015-12-01,1
74826363,2015-12-01,0
28261244,2012-12-01,1
10938092,2015-12-01,0
90264881,2014-12-01,0
31947849,2014-12-01,0
27477588,2016-12-01,0
32391061,2014-12-01,1
30396096,2012-12-01,0
53562209,2014-12-01,0
43927507,2016-12-01,0
47267000,2013-12-01,0
53665431,2015-12-01,0
12410936,2012-12-01,1
36964092,2015-12-01,0
10706668,2015-12-01,0
97601159,2012-12-01,1
21401138,2013-12-01,1
61833518,2015-12-01,0
94711487,2015-12-01,0
22641966,2016-12-01,0
75171900,2012-12-01,0
83629131,2015-12-01,0
91142784,2014-12-01,0
70834422,2014-12-01,0
58527474,2015-12-01,0
68371877,2012-12-01,0
77766749,2015-12-01,0
14818588,2016-12-01,0
31711126,2016-12-01,0
74616921,2012-12-01,0
42197478,2013-12-01,0
17004021,2013-12-01,1
12466863,2013-12-01,0
43101039,2016-12-01,0
77982319,2014-12-01,0
92461685,2014-12-01,0
56395057,2015-12-01,0
45481852,2016-12-01,0
80527211,2015-12-01,1
66696873,2013-12-01,0
91624494,2013-12-01,0
38038543,2016-12-01,0
90479260,2014-12-01,0
96227833,2015-12-01,1
43438185,2012-12-01,0
66830972,2014-12-01,0
53996030,2014-12-01,0
33395983,2013-12-01,1
57500303,2013-12-01,0
10382055,2014-12-01,1
33312312,2014-12-01,0
61361301,2012-12-01,0
46313923,2016-12-01,1
40286645,2015-12-01,0
21448933,2012-12-01,0
18418506,2014-12-01,1
75619951,2014-12-01,0
36227170,2013-12-01,0
59493339,2012-12-01,1
52261984,2016-12-01,1
74606086,2015-12-01,1
48877424,2016-12-01,0
92742490,2013-12-01,0
64238172,2013-12-01,1
53481195,2015-12-01,0
61501003,2014-12-01,0
21319627,2015-12-01,1
34993210,2012-12-01,0
81767734,2015-12-01,0
50262748,2014-12-01,0
67436058,2014-12-01,0
71639433,2013-12-01,0
27580052,2014-12-01,1
69526885,2014-12-01,0
92406839,2016-12-01,1
91599471,2015-12-01,1
28551350,2013-12-01,1
21063702,2016-12-01,0
50259597,2016-12-01,0
89751402,2016-12-01,1
70967760,2015-12-01,1
46098531,2013-12-01,0
72497034,2015-12-01,0
23539486,2013-12-01,1
70781735,2013-12-01,0
51591973,2016-12-01,0
38383931,2012-12-01,0
12155122,2016-12-01,0
21510029,2015-12-01,0
20826811,2016-12-01,0
60266951,2016-12-01,0
20198527,2015-12-01,0
24780159,2014-12-01,0
39247061,2013-12-01,1
66638418,2016-12-01,0
44173580,2016-12-01,0
13228167,2013-12-01,0
34978950,2012-12-01,1
31781607,2016-12-01,0
87303501,2014-12-01,0
80961705,2015-12-01,0
50637991,2015-12-01,0
47665539,2013-12-01,0
72203597,2015-12-01,0
97367780,2013-12-01,0
67477797,2012-12-01,0
52966627,2013-12-01,1
35018626,2012-12-01,0
47034019,2012-12-01,1
85441107,2013-12-01,1
42272440,2013-12-01,0
47414458,2012-12-01,0
32544104,2015-12-01,0
44133321,2013-12-01,0
64709672,2013-12-01,0
93947435,2014-12-01,1
31482568,2014-12-01,0
94709364,2015-12-01,0
28367861,2013-12-01,0
62796548,2016-12-01,0
11530003,2012-12-01,0
42371451,2014-12-01,1
95025286,2014-12-01,0
73083266,2012-12-01,0
47636380,2016-12-01,0
94597316,2016-12-01,0
30961296,2013-12-01,0
86284667,2012-12-01,0
35795588,2012-12-01,0
65022430,2013-12-01,0
65604679,2014-12-01,1
72620395,2012-12-01,0
41494355,2013-12-01,0
77264221,2014-12-01,0
60355262,2015-12-01,0
19725529,2012-12-01,0
83369263,2012-12-01,1
14987151,2012-12-01,0
57404890,2013-12-01,0
96253029,2012-12-01,0
42599588,2014-12-01,0
18891613,2013-12-01,0
73772823,2012-12-01,1
81450931,2016-12-01,1
46379240,2014-12-01,1
18723632,2016-12-01,0
79540454,2016-12-01,0
99465369,2012-12-01,0
71414402,2015-12-01,1
13730230,2016-12-01,0
22174598,2015-12-01,0
25758092,2012-12-01,1
91925206,2015-12-01,1
80213743,2016-12-01,1
65476821,2012-12-01,0
39257216,2016-12-01,0
82887706,2014-12-01,0
30154296,2016-12-01,1
38769663,2012-12-01,0
30773963,2016-12-01,0
88593873,2012-12-01,0
36990445,2012-12-01,1
83538868,2012-12-01,0
42424485,2015-12-01,0
37980543,2016-12-01,0
18773268,2013-12-01,0
35828998,2012-12-01,0
69522148,2014-12-01,0
33158923,2015-12-01,0
14970604,2014-12-01,0
61892230,2014-12-01,0
50865527,2015-12-01,0
76622359,2016-12-01,1
72364425,2016-12-01,0
93659348,2015-12-01,0
31777059,2016-12-01,0
63555519,2012-12-01,0
44192153,2015-12-01,0
96892755,2014-12-01,1
35613209,2016-12-01,1
94116592,2016-12-01,0
15732067,2016-12-01,0
75594117,2016-12-01,0
91537483,2016-12-01,0
26240320,2014-12-01,0
71927341,2013-12-01,0
54421421,2013-12-01,0
76403334,2015-12-01,0
58924734,2013-12-01,0
84522233,2013-12-01,0
86368588,2015-12-01,1
72706194,2015-12-01,0
12637729,2016-12-01,0
90691573,2016-12-01,0
84945017,2013-12-01,0
78794240,2015-12-01,0
52796039,2016-12-01,0
63934255,2013-12-01,0
31619348,2014-12-01,1
60062921,2015-12-01,1
75749102,2015-12-01,0
16502212,2013-12-01,1
89535940,2012-12-01,1
13099213,2013-12-01,0
58714214,2014-12-01,0
14536990,2012-12-01,1
87153696,2015-12-01,1
45516991,2014-12-01,0
66177969,2016-12-01,1
43096269,2012-12-01,0
89454597,2015-12-01,0
81351742,2013-12-01,0
30023502,2014-12-01,0
41732200,2014-12-01,0
80482350,2012-12-01,0
44492157,2012-12-01,1
97163848,2012-12-01,1
59028441,2014-12-01,0
82028350,2015-12-01,0
99431702,2015-12-01,1
36052353,2015-12-01,0
39346477,2012-12-01,0
10351106,2015-12-01,1
43298365,2014-12-01,0
90032504,2016-12-01,0
68309162,2013-12-01,0
73012490,2015-12-01,0
91693787,2015-12-01,1
66555361,2013-12-01,1
95246860,2015-12-01,1
13146018,2013-12-01,1
90601211,2015-12-01,1
69387192,2013-12-01,1
80681637,2012-12-01,0
86655178,2013-12-01,0
32333865,2015-12-01,0
34489228,2012-12-01,1
39664289,2013-12-01,0
37093881,2015-12-01,0
15528891,2014-12-01,0
42264211,2012-12-01,0
52632623,2014-12-01,1
32330304,2016-12-01,0
44707459,2015-12-01,0
59740128,2014-12-01,0
99678331,2013-12-01,0
93501754,2015-12-01,0
69704351,2016-12-01,0
94483519,2016-12-01,0
14070831,2016-12-01,0
34928859,2014-12-01,0
26875511,2016-12-01,0
59542267,2012-12-01,1
71756957,2014-12-01,0
89713066,2012-12-01,1
17442994,2013-12-01,0
56368396,2012-12-01,0
27252770,2012-12-01,1
67430332,2016-12-01,0
81642552,2016-12-01,0
83213441,2013-12-01,0
76657694,2013-12-01,0
67572529,2012-12-01,0
28682491,2014-12-01,0
26534733,2015-12-01,0
87492435,2014-12-01,0
17788478,2013-12-01,0
49184210,2016-12-01,0
72995883,2013-12-01,0
65572281,2014-12-01,1
74002774,2012-12-01,0
20849797,2014-12-01,1
31152928,2015-12-01,0
38339841,2014-12-01,1
19742016,2013-12-01,1
69082012,2015-12-01,1
35322439,2014-12-01,1
29705451,2014-12-01,0
13945851,2016-12-01,1
58738216,2012-12-01,0
12918702,2013-12-01,0
51929873,2014-12-01,1
41810093,2012-12-01,0
77648351,2015-12-01,0
45585358,2015-12-01,0
87196963,2015-12-01,0
52848877,2013-12-01,0
85098152,2013-12-01,0
47397703,2015-12-01,0
21610421,2016-12-01,0
70987543,2015-12-01,1
79831452,2015-12-01,0
61150302,2016-12-01,0
52877757,2016-12-01,0
56598582,2016-12-01,0
42610717,2012-12-01,0
90825699,2016-12-01,1
86225877,2012-12-01,1
14104815,2013-12-01,0
48472234,2016-12-01,0
47342942,2015-12-01,0
53713726,2013-12-01,1
73927607,2014-12-01,1
96936499,2016-12-01,0
53727155,2016-12-01,0
75416420,2012-12-01,0
78045949,2012-12-01,0
93663818,2015-12-01,0
85246895,2016-12-01,1
38810568,2013-12-01,0
80136631,2016-12-01,0
28156393,2012-12-01,1
56792393,2016-12-01,1
20619668,2012-12-01,0
22394180,2012-12-01,0
44091542,2013-12-01,1
87579303,2013-12-01,0
99552963,2016-12-01,0
84255877,2013-12-01,1
84402511,2015-12-01,1
10174022,2015-12-01,0
42329431,2013-12-01,0
79395242,2014-12-01,0
12262304,2012-12-01,1
62953307,2012-12-01,0
42674653,2016-12-01,0
36660246,2012-12-01,0
47952013,2015-12-01,0
31899889,2016-12-01,0
21988528,2013-12-01,1
92036979,2015-12-01,1
52500514,2015-12-01,0
53198507,2015-12-01,0
59829429,2013-12-01,0
70932072,2016-12-01,0
83273746,2012-12-01,0
53976415,2016-12-01,0
87777821,2016-12-01,1
36891766,2015-12-01,1
33143991,2015-12-01,1
67120474,2012-12-01,0
72141633,2014-12-01,0
66877405,2015-12-01,0
70120972,2014-12-01,1
54512723,2014-12-01,0
23336159,2015-12-01,1
10804320,2013-12-01,1
81754508,2015-12-01,0
57345642,2015-12-01,0
98742789,2015-12-01,1
49288393,2016-12-01,0
29927591,2012-12-01,0
60796322,2012-12-01,0
58710025,2014-12-01,0
35923901,2012-12-01,0
68170143,2013-12-01,0
87826821,2016-12-01,0
25819953,2015-12-01,0
23878620,2014-12-01,0
42525147,2014-12-01,0
18509990,2016-12-01,1
20429721,2015-12-01,0
94623662,2014-12-01,0
34392481,2014-12-01,0
93692228,2016-12-01,0
94645636,2012-12-01,1
85459392,2015-12-01,1
11448617,2014-12-01,1
11262871,2016-12-01,1
66088180,2013-12-01,0
38706269,2012-12-01,0
61831806,2012-12-01,0
78367616,2016-12-01,0
85104026,2012-12-01,1
68166583,2012-12-01,1
64833103,2016-12-01,0
31762143,2015-12-01,0
62218556,2014-12-01,0
76433942,2013-12-01,0
52904192,2014-12-01,0
60593097,2015-12-01,0
60181423,2016-12-01,0
29393870,2012-12-01,0
54808572,2014-12-01,0
67212950,2016-12-01,1
19543057,2013-12-01,0
41994887,2015-12-01,0
31096367,2012-12-01,0
13055580,2012-12-01,0
44370835,2016-12-01,1
65285558,2016-12-01,0
19669812,2016-12-01,0
10237041,2016-12-01,0
83163181,2016-12-01,1
76093354,2013-12-01,1
22003458,2015-12-01,0
67742321,2014-12-01,0
84644889,2016-12-01,1
42525574,2016-12-01,1
32035343,2016-12-01,0
49758798,2015-12-01,0
42938474,2012-12-01,0
57974913,2015-12-01,1
72645570,2015-12-01,0
69184157,2016-12-01,0
61721983,2013-12-01,1
48441864,2012-12-01,0
31374615,2016-12-01,0
72050622,2014-12-01,0
82463128,2014-12-01,0
82564149,2015-12-01,0
44435557,2012-12-01,0
89513205,2012-12-01,1
34266627,2015-12-01,0
55493593,2015-12-01,1
36729462,2016-12-01,0
58880992,2015-12-01,1
43287048,2016-12-01,1
96989832,2015-12-01,1
67841008,2014-12-01,1
67626738,2015-12-01,1
59395548,2014-12-01,0
97346458,2015-12-01,0
59531458,2015-12-01,0
40494605,2016-12-01,0
72099303,2012-12-01,0
83877265,2015-12-01,1
53739100,2014-12-01,0
42879737,2016-12-01,1
21054521,2016-12-01,0
15027649,2015-12-01,0
93413009,2014-12-01,1
61037402,2016-12-01,1
64988235,2013-12-01,0
45022530,2015-12-01,1
78191285,2013-12-01,0
65916973,2015-12-01,1
58607454,2013-12-01,0
92559470,2014-12-01,0
97082767,2014-12-01,0
83061960,2014-12-01,0
25249156,2016-12-01,1
56378775,2013-12-01,0
13232046,2013-12-01,0
34629707,2013-12-01,0
41564351,2013-12-01,0
88102381,2013-12-01,0
10702222,2013-12-01,0
68706288,2013-12-01,0
52956960,2015-12-01,0
36981431,2016-12-01,0
85595245,2012-12-01,0
42097616,2016-12-01,0
86406855,2016-12-01,1
28985909,2012-12-01,0
21178865,2012-12-01,0
68883808,2015-12-01,1
17517850,2013-12-01,1
45237583,2013-12-01,0
50744152,2012-12-01,0
10791561,2016-12-01,1
43609669,2015-12-01,1
59537077,2014-12-01,0
36069573,2016-12-01,0
90195949,2016-12-01,1
68880467,2012-12-01,1
71714915,2015-12-01,1
53714665,2012-12-01,1
39068085,2012-12-01,1
69284846,2015-12-01,1
52575950,2013-12-01,0
60617115,2013-12-01,0
73894379,2014-12-01,1
28239382,2016-12-01,0
36017030,2012-12-01,1
47214687,2012-12-01,1
84065134,2012-12-01,0
92384742,2013-12-01,0
14960902,2012-12-01,0
90247664,2012-12-01,0
22000263,2014-12-01,1
66602668,2014-12-01,0
84395254,2016-12-01,1
78333717,2014-12-01,0
20198412,2013-12-01,1
25548174,2012-12-01,0
52327234,2014-12-01,0
46894446,2013-12-01,0
37717207,2014-12-01,0
19131157,2015-12-01,0
85623834,2013-12-01,0
82231125,2016-12-01,1
93628061,2016-12-01,0
51149258,2014-12-01,1
95634709,2016-12-01,1
97886302,2015-12-01,1
99565968,2013-12-01,0
19612300,2016-12-01,0
46106148,2014-12-01,1
38549443,2014-12-01,1
69373090,2013-12-01,0
22248986,2013-12-01,0
20399659,2014-12-01,1
57467364,2013-12-01,0
10649937,2012-12-01,0
92982910,2014-12-01,0
88313216,2016-12-01,0
22854232,2012-12-01,0
41930026,2013-12-01,1
63693385,2014-12-01,0
36549266,2013-12-01,0
73731180,2014-12-01,1
30600154,2016-12-01,0
19210146,2013-12-01,0
99306481,2015-12-01,0
52313108,2012-12-01,0
64110209,2016-12-01,0
53620903,2013-12-01,0
53563175,2015-12-01,0
76279048,2015-12-01,0
81091371,2012-12-01,0
61380320,2013-12-01,0
49238734,2013-12-01,0
22143081,2012-12-01,0
96158404,2016-12-01,1
23202580,2014-12-01,0
58548498,2012-12-01,1
40519686,2016-12-01,0
18933077,2014-12-01,0
85105235,2015-12-01,1
65367269,2016-12-01,0
89157412,2013-12-01,0
58448461,2013-12-01,1
25139026,2014-12-01,0
67596723,2012-12-01,0
43146624,2013-12-01,1
75345738,2015-12-01,0
93407044,2016-12-01,0
61348882,2013-12-01,1
25091634,2013-12-01,0
82548111,2013-12-01,0
79612555,2016-12-01,1
17451718,2016-12-01,0
34772984,2012-12-01,1
76324103,2015-12-01,0
44925551,2013-12-01,0
78388542,2013-12-01,1
79445968,2015-12-01,1
78316291,2013-12-01,1
14377794,2013-12-01,0
30513849,2014-12-01,0
82227874,2015-12-01,0
18456104,2016-12-01,0
27900084,2012-12-01,1
75707438,2014-12-01,0
61906621,2014-12-01,0
69030177,2012-12-01,0
18653202,2014-12-01,1
38114222,2015-12-01,1
67728386,2013-12-01,0
43667123,2016-12-01,1
38360733,2014-12-01,0
21776570,2012-12-01,0
64857623,2015-12-01,0
54625978,2013-12-01,0
88344967,2016-12-01,1
43342850,2013-12-01,1
48875324,2015-12-01,0
20158366,2016-12-01,1
57679746,2013-12-01,1
52053812,2016-12-01,0
22862016,2016-12-01,1
96597875,2016-12-01,0
93213308,2012-12-01,1
86707794,2015-12-01,0
89939228,2013-12-01,0
84832277,2012-12-01,0
64003346,2015-12-01,0
88622225,2014-12-01,1
59906880,2012-12-01,0
64845639,2012-12-01,0
26395292,2012-12-01,1
22785898,2015-12-01,0
35315089,2013-12-01,0
23097656,2016-12-01,0
92278858,2014-12-01,0
40528704,2015-12-01,0
38003611,2012-12-01,1
68709884,2014-12-01,0
38493675,2013-12-01,0
51398461,2014-12-01,0
68227112,2015-12-01,0
28073737,2012-12-01,0
71223509,2015-12-01,0
53271661,2015-12-01,1
49328887,2016-12-01,0
69554658,2015-12-01,0
73866834,2016-12-01,0
66262048,2015-12-01,0
35909049,2013-12-01,0
22060502,2012-12-01,0
87543667,2014-12-01,0
97535762,2015-12-01,0
10541364,2013-12-01,0
28329449,2014-12-01,0
36147000,2015-12-01,0
24167486,2014-12-01,0
31812365,2016-12-01,0
82893515,2012-12-01,1
63658046,2016-12-01,1
53696562,2012-12-01,0
46432114,2012-12-01,0
64605860,2012-12-01,0
28900051,2015-12-01,0
75252214,2015-12-01,0
23013969,2016-12-01,0
11201173,2016-12-01,0
35156158,2013-12-01,0
81560145,2015-12-01,0
95730351,2016-12-01,1
37862320,2012-12-01,0
65530686,2013-12-01,0
19441460,2015-12-01,0
59635211,2015-12-01,0
89503303,2014-12-01,0
21672611,2016-12-01,0
72424421,2013-12-01,1
17998047,2014-12-01,0
76942653,2016-12-01,0
70287546,2012-12-01,0
15085132,2014-12-01,0
68916292,2015-12-01,0
45118486,2013-12-01,0
56747829,2016-12-01,0
48431273,2014-12-01,1
42036738,2014-12-01,1
87788573,2012-12-01,1
53443510,2014-12-01,0
18871920,2015-12-01,0
28567340,2015-12-01,0
25652600,2016-12-01,0
44588047,2014-12-01,0
49709658,2012-12-01,1
55825574,2012-12-01,0
32119898,2013-12-01,1
58140937,2014-12-01,0
64223603,2014-12-01,1
15643536,2014-12-01,1
78521479,2015-12-01,0
27074140,2013-12-01,0
17370236,2015-12-01,0
40981877,2014-12-01,0
16222797,2012-12-01,0
39073972,2015-12-01,0
45299833,2014-12-01,0
16718603,2016-12-01,0
42329416,2012-12-01,0
58825036,2013-12-01,0
39674163,2014-12-01,0
84590337,2014-12-01,1
42940612,2016-12-01,0
11978893,2013-12-01,0
75614616,2016-12-01,0
25164797,2015-12-01,0
51297901,2014-12-01,1
88334371,2012-12-01,0
15559684,2013-12-01,1
83175157,2015-12-01,0
46966215,2012-12-01,1
96413830,2016-12-01,0
37868258,2016-12-01,0
19418450,2014-12-01,0
96940639,2013-12-01,0
29088271,2016-12-01,1
73881666,2013-12-01,0
95381737,2012-12-01,0
57636440,2015-12-01,1
48164166,2013-12-01,0
67367249,2015-12-01,1
85585435,2013-12-01,1
49714768,2016-12-01,1
23490724,2015-12-01,0
22522911,2012-12-01,1
82536478,2012-12-01,1
74247611,2012-12-01,0
35495877,2015-12-01,0
85009432,2014-12-01,1
33657675,2013-12-01,1
33504997,2014-12-01,0
83847557,2014-12-01,1
22664853,2013-12-01,0
23288404,2014-12-01,0
59380544,2014-12-01,0
59174760,2013-12-01,0
60810023,2012-12-01,1
44314524,2013-12-01,0
16030756,2013-12-01,0
45722542,2016-12-01,0
52597436,2016-12-01,0
84657808,2014-12-01,1
81334432,2015-12-01,0
70400109,2016-12-01,0
46653153,2012-12-01,1
96001259,2014-12-01,0
77037495,2014-12-01,1
84919901,2012-12-01,0
46756491,2012-12-01,0
38735991,2013-12-01,0
95631848,2016-12-01,1
18824467,2015-12-01,1
23877837,2012-12-01,0
86639548,2016-12-01,0
26712051,2013-12-01,1
21544351,2016-12-01,1
40812431,2013-12-01,0
23646650,2015-12-01,0
27631940,2016-12-01,0
54088288,2014-12-01,0
27772215,2016-12-01,0
63988621,2013-12-01,1
51673264,2012-12-01,1
85392663,2016-12-01,0
12603242,2012-12-01,1
73033423,2013-12-01,0
33036664,2013-12-01,0
82228095,2012-12-01,1
14182268,2016-12-01,1
58817367,2016-12-01,0
26656697,2016-12-01,1
61886699,2016-12-01,0
92250645,2013-12-01,1
77802677,2012-12-01,1
58257466,2016-12-01,0
83816346,2012-12-01,0
61720410,2015-12-01,0
39528647,2013-12-01,0
62421945,2015-12-01,1
19209281,2015-12-01,0
10385394,2014-12-01,0
96702562,2016-12-01,0
91068761,2016-12-01,1
58688104,2013-12-01,0
76261774,2012-12-01,0
84225641,2014-12-01,0
23602023,2012-12-01,1
33035004,2013-12-01,0
19346893,2014-12-01,1
87065221,2013-12-01,1
34798448,2013-12-01,0
56727975,2012-12-01,0
13598844,2014-12-01,0
25083028,2014-12-01,1
76669211,2012-12-01,0
41776237,2012-12-01,0
18796078,2012-12-01,1
31829825,2014-12-01,1
64535316,2013-12-01,0
13153923,2016-12-01,0
21510541,2012-12-01,0
10625197,2015-12-01,1
17173440,2016-12-01,0
14587173,2014-12-01,0
90057007,2015-12-01,1
68974245,2015-12-01,0
99098338,2012-12-01,1
86635464,2012-12-01,1
30462435,2015-12-01,0
30675890,2014-12-01,0
38479031,2014-12-01,0
17858965,2012-12-01,0
90539169,2014-12-01,0
84972675,2016-12-01,0
28434197,2012-12-01,0
97910205,2014-12-01,0
95030069,2015-12-01,0
63163749,2016-12-01,0
93206910,2015-12-01,1
53541765,2014-12-01,0
13404413,2015-12-01,1
38689539,2014-12-01,1
29810812,2016-12-01,0
84550266,2016-12-01,1
35790928,2014-12-01,1
45522221,2014-12-01,1
56791301,2015-12-01,1
26374452,2014-12-01,0
46095946,2015-12-01,0
96020091,2016-12-01,1
42847432,2015-12-01,0
17280394,2014-12-01,0
38218111,2013-12-01,1
22560650,2016-12-01,0
56392902,2015-12-01,1
60058702,2014-12-01,1
72181395,2014-12-01,1
22434110,2016-12-01,0
10760112,2016-12-01,0
95397580,2013-12-01,0
51849999,2015-12-01,1
97380236,2012-12-01,0
42450611,2013-12-01,1
21068460,2013-12-01,0
81274885,2012-12-01,0
76629399,2016-12-01,1
96823291,2012-12-01,1
81297626,2016-12-01,1
49073631,2016-12-01,1
97258604,2016-12-01,0
74845386,2015-12-01,0
67275330,2014-12-01,1
69964398,2015-12-01,1
98048569,2014-12-01,1
97178988,2012-12-01,0
69112136,2013-12-01,0
82680753,2016-12-01,1
38284800,2016-12-01,0
12683268,2014-12-01,1
68773820,2016-12-01,1
75865255,2016-12-01,0
91407999,2013-12-01,1
91462408,2015-12-01,0
88483652,2016-12-01,0
48158948,2013-12-01,0
25640624,2012-12-01,0
70533607,2013-12-01,0
53751485,2014-12-01,0
23485900,2016-12-01,0
47213213,2012-12-01,1
21959765,2016-12-01,0
43620110,2013-12-01,0
38983937,2015-12-01,0
70543093,2014-12-01,0
37436483,2012-12-01,0
27159820,2014-12-01,1
91155870,2014-12-01,1
82848514,2014-12-01,0
31869393,2015-12-01,0
74261644,2012-12-01,0
36773319,2012-12-01,0
95028201,2016-12-01,0
11481569,2014-12-01,1
72777624,2014-12-01,1
82233585,2014-12-01,0
36789908,2014-12-01,1
31645355,2012-12-01,0
57851661,2012-12-01,1
56728508,2016-12-01,1
64330577,2012-12-01,0
53430828,2015-12-01,0
65476402,2013-12-01,1
76417380,2016-12-01,1
49061168,2013-12-01,0
11148492,2016-12-01,0
49509095,2012-12-01,1
50925652,2014-12-01,0
87858080,2013-12-01,0
11852664,2013-12-01,1
25812266,2014-12-01,0
48506773,2015-12-01,0
64768725,2013-12-01,0
91966958,2012-12-01,1
18389297,2014-12-01,0
45275158,2016-12-01,0
44957879,2015-12-01,0
93737526,2014-12-01,0
29609580,2013-12-01,1
98356667,2015-12-01,0
96947215,2015-12-01,0
69557820,2016-12-01,1
47561491,2014-12-01,1
10686733,2014-12-01,0
69238829,2016-12-01,0
27026599,2013-12-01,0
63021643,2015-12-01,0
67423745,2015-12-01,1
93260512,2016-12-01,1
67665905,2012-12-01,0
30758648,2015-12-01,1
54050324,2015-12-01,0
40281719,2016-12-01,0
36752990,2016-12-01,0
37454114,2015-12-01,1
79268373,2016-12-01,0
35003387,2016-12-01,0
47878433,2012-12-01,0
61062265,2013-12-01,0
73649633,2015-12-01,1
87568238,2012-12-01,0
56381155,2015-12-01,0
37573800,2015-12-01,0
38296164,2013-12-01,0
33124566,2015-12-01,0
44287066,2016-12-01,0
61525936,2015-12-01,1
98572573,2016-12-01,0
38763188,2014-12-01,0
87933303,2015-12-01,0
10526122,2014-12-01,0
74346413,2013-12-01,0
42740030,2012-12-01,0
11413784,2013-12-01,0
49078207,2015-12-01,0
54443781,2016-12-01,0
75958124,2014-12-01,0
29291610,2016-12-01,1
44825548,2016-12-01,1
55956101,2016-12-01,1
20631059,2016-12-01,0
20851629,2014-12-01,1
72640510,2015-12-01,0
75540059,2015-12-01,0
